# Molecule's Polarizability Field intensity in atomic units

Timestamps (au),X Values,Y Values,Z Values
21.5,3.7155218020706764e-13,-5.42429388553186e-06,3.050850128416549e-06
21.6,3.7418221459321486e-13,-5.013029797846174e-06,3.1222771049721487e-06
21.7,3.782500632395063e-13,-4.275679580990709e-06,3.190193031188393e-06
21.8,3.7147283653738013e-13,-3.723127499835187e-06,3.2566650994825252e-06
21.9,3.645558821346356e-13,-3.315890462191959e-06,3.322110662229427e-06
22.0,3.553307770520145e-13,-2.7496419334346307e-06,3.3862034635179228e-06
22.1,3.43819793546734e-13,-2.2701953482919243e-06,3.4514702457189017e-06
22.2,3.3481548769736033e-13,-1.4862361008172366e-06,3.5172752964607312e-06
22.3,3.322270321321966e-13,-4.3772275717002966e-07,3.5834508610443905e-06
22.4,3.2002650535240544e-13,5.720706728844195e-07,3.652814914212321e-06
22.5,3.056625753518957e-13,1.7255155658485026e-06,3.7214354940973138e-06
22.6,2.9187197667916713e-13,2.607152365600505e-06,3.7894278547279114e-06
22.7,2.620691802401749e-13,3.183423503067519e-06,3.854262043856416e-06
22.8,2.3540643985720793e-13,3.834011846771111e-06,3.912426711605299e-06
22.9,2.1473674980480445e-13,4.372858064463716e-06,3.964703440773043e-06
23.0,1.9128229340722298e-13,5.158894740954898e-06,4.006986208504593e-06
23.1,1.7092846737871618e-13,6.4753922512759166e-06,4.039055022997395e-06
23.2,1.5085154161151536e-13,7.91452289673914e-06,4.0631866925489035e-06
23.3,1.295310812121719e-13,9.52212249489308e-06,4.078590576495067e-06
23.4,1.0318959079949568e-13,1.111036451543848e-05,4.086215330656451e-06
23.5,7.89213267090236e-14,1.2176908011570775e-05,4.08923607653211e-06
23.6,5.712386149891382e-14,1.2901725898811774e-05,4.08837689891417e-06
23.7,3.2407810859488405e-14,1.332758377196116e-05,4.084226505995936e-06
23.8,1.537544308074331e-14,1.3411170029865351e-05,4.076436474709233e-06
23.9,1.7305496621982474e-15,1.3618083488305178e-05,4.065104959871668e-06
24.0,-1.5800429779094692e-14,1.3942301054526014e-05,4.048511789034315e-06
24.1,-2.3866643664428998e-14,1.4253688680930843e-05,4.0271662781199424e-06
24.2,-2.7662632571267406e-14,1.4700963514065111e-05,4.00229796471141e-06
24.3,-3.2455671626934947e-14,1.4894841727127276e-05,3.974127152805984e-06
24.4,-3.1144312318568426e-14,1.480227980243435e-05,3.946920204778159e-06
24.5,-2.650626064697277e-14,1.4612207517915312e-05,3.922083579355196e-06
24.6,-2.4371289749752908e-14,1.4059155460166731e-05,3.899208607660576e-06
24.7,-2.2191974830032417e-14,1.3573648636468135e-05,3.8784343642239705e-06
24.8,-2.1719808547001924e-14,1.3216720070157323e-05,3.860369027441912e-06
24.9,-2.196376865319886e-14,1.2587675823409744e-05,3.842133468379139e-06
25.0,-2.196194146315777e-14,1.2047710449009123e-05,3.823641340772177e-06
25.1,-1.8570865638027373e-14,1.1112261422279899e-05,3.8067805278041433e-06
25.2,-1.3692066548017641e-14,9.474715212995386e-06,3.7908623103932726e-06
25.3,-1.1996831323934859e-14,7.70159133762295e-06,3.77637973614231e-06
25.4,-2.777805794775872e-15,5.4242914381323484e-06,3.7635785418155265e-06
25.5,8.78888260131905e-15,3.0554447415391373e-06,3.7497277728393286e-06
25.6,1.852391558881362e-14,1.3185924185321455e-06,3.733946995709836e-06
25.7,3.93601062214439e-14,-1.5901655059353624e-07,3.7155324846827043e-06
25.8,6.045546362731968e-14,-9.563515870318475e-07,3.6909985362543196e-06
25.9,7.912110139728536e-14,-1.0629589933376881e-06,3.663104437001685e-06
26.0,1.008597066050423e-13,-1.1136288473001607e-06,3.63203562969705e-06
26.1,1.169188389324668e-13,-8.796302085487397e-07,3.5979255271767485e-06
26.2,1.3202728822984214e-13,-6.566750142325939e-07,3.5634902585401917e-06
26.3,1.4902654203780524e-13,-5.821998180223492e-07,3.529165980897808e-06
26.4,1.6009614272532688e-13,-2.276391419312059e-07,3.4957139515290336e-06
26.5,1.6804902399293115e-13,2.1457943652492392e-07,3.4642594294309603e-06
26.6,1.7873401821162021e-13,9.760628917923127e-07,3.4337408038043193e-06
26.7,1.8003542248981107e-13,2.1421152271744596e-06,3.4038525812407627e-06
26.8,1.7903529893283172e-13,3.2979058098652895e-06,3.3748303506220267e-06
26.9,1.790801565999414e-13,4.6588598719683935e-06,3.344181905062804e-06
27.0,1.6842525934523615e-13,5.9780934753746034e-06,3.312285059453579e-06
27.1,1.6142731283417654e-13,7.001079319538304e-06,3.2787133853462436e-06
27.2,1.4738469940466766e-13,8.200716488015218e-06,3.244520813017182e-06
27.3,1.2580771671408772e-13,9.36703616436472e-06,3.209218511268652e-06
27.4,1.0509496949116751e-13,1.0434174744056951e-05,3.1726052674985183e-06
27.5,8.299704679801663e-14,1.1762193694468325e-05,3.135938342224698e-06
27.6,5.770454056089021e-14,1.2880648836297213e-05,3.096212439435142e-06
27.7,3.476247461926312e-14,1.3586299687284969e-05,3.0525271180747993e-06
27.8,1.9734791787321437e-14,1.4046205399717584e-05,3.0054706435800327e-06
27.9,5.128496242146893e-15,1.3856491641536802e-05,2.9522380685653715e-06
28.0,-2.75594716165692e-15,1.3130933080376122e-05,2.8941141715366214e-06
28.1,-6.039250227273946e-15,1.2306102596309009e-05,2.832171494326907e-06
28.2,-1.1674020708305154e-14,1.1318828671172113e-05,2.763504201586109e-06
28.3,-1.360358773623793e-14,1.0499144659066808e-05,2.69207614833622e-06
28.4,-1.8017620741066746e-14,1.008235816242665e-05,2.6170072705555825e-06
28.5,-2.9062100883744216e-14,9.846192065263904e-06,2.5382301783727357e-06
28.6,-3.979890017489752e-14,9.904654225333184e-06,2.4599420661575166e-06
28.7,-4.618540791671249e-14,1.0018721248413025e-05,2.3829310874523557e-06
28.8,-5.409704473040032e-14,1.0034254475205748e-05,2.3088818702499125e-06
28.9,-5.629558040572743e-14,1.0171696235008775e-05,2.239434265471907e-06
29.0,-5.681132630652248e-14,1.0089502890030014e-05,2.1739937158260503e-06
29.1,-6.26492314088314e-14,1.0049041358839823e-05,2.1120872218949316e-06
29.2,-7.130114905272529e-14,1.0234904248164906e-05,2.053060400020179e-06
29.3,-8.83234392676427e-14,1.0100743732679133e-05,1.994374901337359e-06
29.4,-1.1146333214336043e-13,1.0083291603640623e-05,1.9376600942644373e-06
29.5,-1.3099667357715529e-13,1.0012975280971171e-05,1.882190939439532e-06
29.6,-1.513162282740742e-13,9.370160612813708e-06,1.828266566916703e-06
29.7,-1.7705744232529953e-13,8.871090570662027e-06,1.7767084651287846e-06
29.8,-1.9901161090307764e-13,8.261081866754767e-06,1.7267480726390616e-06
29.9,-2.260420123983542e-13,7.421026420591023e-06,1.6796112075612157e-06
30.0,-2.596015399409925e-13,7.057534899535805e-06,1.6332362983151327e-06
30.1,-2.8534297523190923e-13,6.659561371522329e-06,1.586950332144177e-06
30.2,-3.087538056785186e-13,6.169377724864823e-06,1.5419567184205007e-06
30.3,-3.248965664646694e-13,5.731833224424023e-06,1.4953970209896639e-06
30.4,-3.236318307739854e-13,4.674518299860855e-06,1.448531033232392e-06
30.5,-3.218467107713367e-13,3.161684528078301e-06,1.4021386399720726e-06
30.6,-3.1837860476689294e-13,1.2078693605251117e-06,1.353982645668772e-06
30.7,-3.065856914990319e-13,-1.3019959018563732e-06,1.309883804645473e-06
30.8,-2.9869306709973284e-13,-3.7723228887669725e-06,1.2672947183878236e-06
30.9,-2.902454183007596e-13,-6.210709160067792e-06,1.225568235452279e-06
31.0,-2.6784020761014233e-13,-8.417750338068819e-06,1.187889992482205e-06
31.1,-2.381694631245396e-13,-1.0052301236514135e-05,1.1490928116808519e-06
31.2,-2.0190390889853343e-13,-1.1551896956161676e-05,1.1079160372462482e-06
31.3,-1.5728413853210419e-13,-1.2771826962896792e-05,1.0644571669660152e-06
31.4,-1.0902778132943975e-13,-1.3675151387852399e-05,1.0178694868079319e-06
31.5,-5.847581213157543e-14,-1.4697142433593208e-05,9.698773505428804e-07
31.6,-7.121690656755719e-15,-1.5458527166318197e-05,9.229830820745022e-07
31.7,4.216079858082217e-14,-1.5899228302828812e-05,8.781608503705129e-07
31.8,8.864986181986321e-14,-1.6284779806306048e-05,8.370219432007886e-07
31.9,1.3216393443223587e-13,-1.6268005094151098e-05,7.986485975886026e-07
32.0,1.70781988179735e-13,-1.603616743175112e-05,7.618442717793883e-07
32.1,2.0077144990190437e-13,-1.5937473848985166e-05,7.242170002585979e-07
32.2,2.2533880680124342e-13,-1.5749282576637617e-05,6.854955368895688e-07
32.3,2.522585198586758e-13,-1.5679776559083856e-05,6.466455358955514e-07
32.4,2.7790399345987684e-13,-1.5809406784059657e-05,6.059727161167316e-07
32.5,3.068738300660023e-13,-1.5721828227701168e-05,5.650192541617471e-07
32.6,3.413443989127482e-13,-1.5498991245296642e-05,5.252308604708489e-07
32.7,3.753909078166708e-13,-1.5040883860900995e-05,4.854398524267722e-07
32.8,4.128869172339883e-13,-1.4157760246406163e-05,4.4571690838157707e-07
32.9,4.4306464921332457e-13,-1.3226302194683206e-05,4.0769434306309194e-07
33.0,4.756415969685783e-13,-1.2188887636669871e-05,3.71439774382587e-07
33.1,5.116843299634042e-13,-1.117353965192246e-05,3.3947558197855443e-07
33.2,5.436266856415553e-13,-1.047930848602749e-05,3.115069119319358e-07
33.3,5.792574206343578e-13,-9.676785531712259e-06,2.8818706832023366e-07
33.4,6.124406093631878e-13,-8.891107077304478e-06,2.698939615131124e-07
33.5,6.410905684307404e-13,-8.014810738143468e-06,2.54152574208355e-07
33.6,6.695728414102211e-13,-6.519448677071119e-06,2.403365865211171e-07
33.7,6.894966750770628e-13,-4.86526352893214e-06,2.271993199132183e-07
33.8,7.027488469370624e-13,-2.8543303354641414e-06,2.1446261044832937e-07
33.9,7.172881455267521e-13,-3.3867992488451373e-07,2.019994417290505e-07
34.0,7.176855105308843e-13,1.9847446111235304e-06,1.9042014753889447e-07
34.1,7.072586493194784e-13,4.507432613776223e-06,1.7868445401081345e-07
34.2,6.876435975593339e-13,7.136296524027126e-06,1.6889794307584083e-07
34.3,6.473464970348048e-13,9.37182260112014e-06,1.6161703364492297e-07
34.4,5.986116323885948e-13,1.1677911280993062e-05,1.5528517371965478e-07
34.5,5.33639433425057e-13,1.3632540039737685e-05,1.5222664651037832e-07
34.6,4.586343239777549e-13,1.4918208025375675e-05,1.5300345623803224e-07
34.7,3.880236496166863e-13,1.5802846908365352e-05,1.5571579681239456e-07
34.8,3.167595287152903e-13,1.579002297830675e-05,1.6140021819044392e-07
34.9,2.5055247752018e-13,1.5026683071630371e-05,1.7017335507407694e-07
35.0,1.9550751195199852e-13,1.3797683327011493e-05,1.814394915422568e-07
35.1,1.4857601315341077e-13,1.1963383169167008e-05,1.9695445241385556e-07
